source,target
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000100000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000100000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000100000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000100000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011001110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000100000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000100000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000100000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101010110011000000000000000000
00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101010110011000000000000000000
00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101010110011000000000000000000
